Chemical_Shift_parts_per_million,BSLE_0004-solid,BSLE_0003-solid,BSLE_0008-solid,BSLE_0010-solid,BSLE_0001-solid,BSLE_0013-solid,BSLE_0017-solid,BSLE_0057-solid,BSLE_0066-solid,BSLE_0070-solid,BSLE_0014-solid,BSLE_0024-solid,BSLE_0028-solid,BSLE_0034-solid,BSLE_0018-solid,BSLE_0044-solid,BSLE_0042-solid,BSLE_0030-solid,BSLE_0063-solid,BSLE_0019-solid,BSLE_0046-solid
127.7235,4.0514,6.4316,7.1668,16.1788,7.051,4.1172,6.5464,3.2057,10.8835,8.5301,2.1834,5.9709,7.829,10.3218,3.6395,4.7938,6.978,7.208,12.5343,6.9933,4.9452
127.7842,3.9056,6.4429,7.3105,16.2203,7.0443,4.1851,6.5719,3.1786,10.8798,8.5624,2.2254,6.0498,7.8238,10.3186,3.6674,4.8107,7.0254,7.1871,12.5604,7.0162,4.9189
127.8449,3.7853,6.4459,7.453,16.2616,7.0378,4.2117,6.604,3.1525,10.8608,8.5904,2.2507,6.1153,7.8217,10.3052,3.6759,4.8393,7.0384,7.1786,12.5863,7.0479,4.9212
127.9055,3.7301,6.4475,7.5692,16.2898,7.0298,4.1931,6.6411,3.137,10.8245,8.6198,2.2562,6.1567,7.8293,10.2813,3.6719,4.8799,7.0173,7.1863,12.601,7.0701,4.9609
127.9662,3.7594,6.4497,7.6398,16.2907,7.0193,4.1334,6.6757,3.1437,10.7747,8.6539,2.2435,6.1727,7.8518,10.2541,3.6709,4.9237,6.9679,7.2073,12.6034,7.0807,5.0313
128.0268,3.865,6.4492,7.6608,16.2599,7.0059,4.0431,6.7017,3.1794,10.7208,8.6887,2.2177,6.1715,7.8906,10.2362,3.687,4.9571,6.9023,7.2344,12.6001,7.0902,5.1153
128.0875,4.0165,6.4416,7.6455,16.2063,6.9896,3.9364,6.7199,3.239,10.6734,8.7144,2.1858,6.1647,7.9414,10.2357,3.7265,4.9696,6.836,7.2587,12.5984,7.1066,5.1939
128.1482,4.1758,6.4269,7.6169,16.1487,6.9712,3.8284,6.7391,3.3048,10.6387,8.7208,2.1557,6.16,7.9957,10.2471,3.7875,4.9592,6.7838,7.2734,12.6006,7.1262,5.255
128.2088,4.312,6.4111,7.5955,16.1043,6.9523,3.7334,6.77,3.3534,10.6161,8.7033,2.1352,6.1569,8.0434,10.2549,3.8629,4.9348,6.7542,7.2754,12.6039,7.1398,5.2963
128.2695,4.4103,6.4034,7.5889,16.0795,6.9361,3.6636,6.8176,3.3675,10.5996,8.6671,2.1293,6.1492,8.0763,10.2475,3.9394,4.9118,6.7463,7.2665,12.6047,7.1447,5.3243
128.3302,4.4728,6.411,7.5907,16.0674,6.9271,3.6275,6.8767,3.3459,10.5837,8.6246,2.1378,6.1319,8.0899,10.2276,3.9988,4.9052,6.7502,7.2514,12.6026,7.1477,5.348
128.3908,4.512,6.4351,7.5878,16.0544,6.9294,3.628,6.9336,3.3035,10.5672,8.589,2.1539,6.106,8.0846,10.2098,4.0247,4.9232,6.7518,7.2362,12.601,7.1572,5.3749
128.4515,4.5428,6.4704,7.572,16.0297,6.9446,3.6616,6.9736,3.2635,10.5542,8.5672,2.1665,6.0804,8.0645,10.2073,4.0125,4.9636,6.7408,7.2253,12.6034,7.1734,5.4078
128.5121,4.5765,6.5068,7.547,15.993,6.9688,3.7194,6.9882,3.2433,10.5504,8.5568,2.1656,6.0668,8.0359,10.2208,3.9744,5.0159,6.7162,7.2202,12.6097,7.1883,5.4457
128.5728,4.6188,6.5336,7.5274,15.9534,6.9922,3.79,6.9789,3.246,10.5583,8.5482,2.1479,6.074,8.0051,10.2405,3.9319,5.0675,6.6865,7.2195,12.615,7.1942,5.4855
128.6335,4.6707,6.5436,7.5289,15.9227,7.0016,3.8637,6.954,3.2608,10.5753,8.5315,2.1195,6.103,7.9778,10.2563,3.9007,5.1097,6.6656,7.2205,12.6127,7.1911,5.5236
128.6941,4.7309,6.5362,7.5582,15.907,6.9857,3.9352,6.9232,3.2718,10.5957,8.5023,2.0933,6.1467,7.9577,10.2667,3.8812,5.1414,6.6643,7.2211,12.5993,7.185,5.5582
128.7548,4.7971,6.519,7.6075,15.9029,6.9416,4.0031,6.8929,3.2701,10.6155,8.4657,2.0821,6.1932,7.947,10.2777,3.8628,5.169,6.6853,7.2214,12.5771,7.1802,5.5894
128.8155,4.8662,6.5041,7.6583,15.9008,6.878,4.0677,6.8664,3.2587,10.6359,8.4331,2.092,6.2297,7.9465,10.2941,3.8374,5.2014,6.7226,7.2229,12.5521,7.1761,5.6205
128.8761,4.9335,6.5026,7.6904,15.8922,6.8133,4.1284,6.8463,3.2501,10.6612,8.4165,2.1197,6.2461,7.956,10.3129,3.8079,5.2449,6.7654,7.227,12.5297,7.1705,5.6569
128.9368,4.9925,6.5185,7.6918,15.876,6.7685,4.1831,6.8385,3.2569,10.6944,8.4213,2.1558,6.2372,7.9739,10.3244,3.785,5.3001,6.8045,7.2327,12.5107,7.1646,5.7041
128.9974,5.0357,6.5475,7.6632,15.8598,6.7575,4.2305,6.8519,3.2833,10.7305,8.4429,2.1911,6.2036,7.9972,10.3189,3.7772,5.3626,6.8363,7.2372,12.4919,7.1624,5.7648
129.0581,5.0575,6.581,7.6162,15.8555,6.7799,4.2726,6.8944,3.3227,10.756,8.4679,2.2222,6.1526,8.0215,10.2924,3.7849,5.4261,6.8625,7.2372,12.4698,7.1647,5.8361
129.1188,5.0569,6.6118,7.5679,15.8711,6.8209,4.3168,6.9676,3.3634,10.7547,8.4808,2.2514,6.097,8.0417,10.2493,3.8031,5.4877,6.8861,7.2325,12.4445,7.1647,5.9096
129.1794,5.0389,6.6379,7.5342,15.9059,6.8589,4.3733,7.0634,3.396,10.7163,8.472,2.2836,6.0523,8.0535,10.2011,3.8258,5.5488,6.908,7.2273,12.4203,7.1514,5.9751
129.2401,5.0132,6.66,7.526,15.9494,6.8764,4.4505,7.1656,3.4185,10.6439,8.443,2.3201,6.0313,8.0553,10.1633,3.8466,5.6138,6.9257,7.2292,12.4015,7.1179,6.0256
129.3008,4.9896,6.6775,7.5477,15.9868,6.8686,4.5499,7.2555,3.4355,10.5536,8.4065,2.3562,6.0393,8.0495,10.1496,3.8566,5.6851,6.9351,7.2454,12.388,7.0671,6.0616
129.3614,4.9728,6.687,7.5972,16.0051,6.8448,4.6646,7.3181,3.4516,10.4658,8.3796,2.3827,6.0708,8.0421,10.1639,3.847,5.7597,6.934,7.2784,12.3733,7.0108,6.0906
129.4221,4.9599,6.6865,7.6667,15.9992,6.8226,4.7817,7.3468,3.467,10.3952,8.3746,2.3914,6.1127,8.0406,10.197,3.8166,5.8283,6.924,7.3237,12.3474,6.9624,6.1223
129.4827,4.942,6.68,7.7436,15.9725,6.8172,4.8878,7.3433,3.4753,10.3436,8.392,2.3791,6.1495,8.0507,10.2293,3.7775,5.879,6.9089,7.3709,12.3035,6.9306,6.1623
129.5434,4.9113,6.6788,7.8136,15.9343,6.8335,4.9747,7.3153,3.4679,10.302,8.4199,2.3499,6.1702,8.0733,10.2428,3.7485,5.9034,6.8917,7.4077,12.2425,6.9163,6.2081
129.6041,4.8673,6.6944,7.8641,15.8948,6.8647,5.041,7.2733,3.439,10.2593,8.4398,2.3124,6.1726,8.1033,10.2321,3.7412,5.9012,6.8711,7.4245,12.1729,6.9131,6.2503
129.6647,4.8206,6.7292,7.8887,15.8618,6.8982,5.0906,7.2269,3.3897,10.212,8.4371,2.2756,6.1621,8.1315,10.2072,3.7504,5.8804,6.8422,7.4177,12.1054,6.9092,6.2783
129.7254,4.7873,6.7732,7.8883,15.8384,6.9241,5.1291,7.1839,3.3276,10.1672,8.4088,2.2458,6.1482,8.148,10.184,3.7609,5.8536,6.7999,7.3889,12.0469,6.8927,6.2873
129.7861,4.7795,6.8105,7.8702,15.8233,6.9403,5.16,7.1485,3.2631,10.1381,8.3651,2.2256,6.1393,8.1464,10.1725,3.7625,5.8318,6.7426,7.3432,11.997,6.8575,6.2818
129.8467,4.7939,6.8308,7.8438,15.8125,6.952,5.1841,7.1209,3.2056,10.1342,8.3231,2.2149,6.1402,8.1263,10.1712,3.7595,5.8205,6.6745,7.2865,11.9505,6.8081,6.2732
129.9074,4.8093,6.8349,7.816,15.7998,6.9659,5.2012,7.0967,3.1617,10.1533,8.2974,2.212,6.1521,8.0924,10.1719,3.7625,5.8189,6.604,7.2235,11.9029,6.7576,6.2741
129.968,4.7938,6.8297,7.7891,15.7786,6.9831,5.211,7.0683,3.1355,10.1814,8.2925,2.2141,6.1736,8.0524,10.1687,3.7725,5.8224,6.5389,7.1587,11.8545,6.7208,6.2934
130.0287,4.7217,6.8186,7.7615,15.7424,6.9977,5.2146,7.0282,3.1291,10.1993,8.3015,2.2165,6.2018,8.0128,10.1615,3.7748,5.8261,6.4827,7.096,11.81,6.7045,6.3334
130.0894,4.5905,6.7959,7.7306,15.6872,6.9998,5.2127,6.9732,3.1427,10.1921,8.3115,2.2133,6.2317,7.9766,10.1527,3.7502,5.8274,6.4337,7.0393,11.7741,6.7044,6.3917
130.15,4.4276,6.7538,7.6961,15.6139,6.983,5.2038,6.9066,3.1731,10.1561,8.3113,2.1992,6.2559,7.9421,10.1414,3.6924,5.8249,6.3876,6.9915,11.7465,6.7085,6.4636
130.2107,4.2824,6.6926,7.6612,15.5304,6.9499,5.1842,6.8388,3.2125,10.0979,8.2967,2.1723,6.2655,7.9053,10.1225,3.614,5.8171,6.3422,6.9535,11.7207,6.7051,6.542
130.2714,4.2062,6.6248,7.6314,15.45,6.9119,5.1487,6.7836,3.2494,10.0296,8.2714,2.136,6.2522,7.8618,10.0915,3.536,5.8017,6.2999,6.9247,11.6878,6.6883,6.6162
130.332,4.2289,6.5682,7.6124,15.3871,6.8831,5.0941,6.7523,3.272,9.9624,8.2429,2.098,6.2128,7.8102,10.0494,3.4708,5.7768,6.2667,6.9037,11.6422,6.6586,6.6699
130.3927,4.3449,6.5333,7.6073,15.3507,6.8719,5.022,6.7488,3.272,9.9038,8.2177,2.0667,6.1518,7.7526,10.0033,3.4167,5.7432,6.2485,6.8907,11.586,6.621,6.6844
130.4533,4.5158,6.5203,7.6146,15.3403,6.8757,4.9397,6.7678,3.2481,9.8581,8.1992,2.0469,6.0812,7.6944,9.9609,3.366,5.7064,6.2468,6.8875,11.5285,6.5815,6.6463
130.514,4.687,6.5252,7.6273,15.3451,6.8821,4.8591,6.7958,3.2058,9.8286,8.1879,2.0378,6.0177,7.642,9.9249,3.3171,5.6748,6.2575,6.8964,11.4806,6.5446,6.557
130.5747,4.8112,6.5482,7.6339,15.3498,6.8756,4.7929,6.8165,3.1547,9.8174,8.1834,2.0348,5.9774,7.5997,9.8923,3.2767,5.6564,6.2727,6.9175,11.4486,6.511,6.4371
130.6353,4.8661,6.5926,7.6208,15.3417,6.8466,4.751,6.8176,3.105,9.8236,8.1849,2.0328,5.9707,7.5677,9.8575,3.2536,5.6546,6.2855,6.9464,11.4302,6.4774,6.3219
130.696,4.8588,6.6531,7.5758,15.3172,6.7965,4.7374,6.7959,3.0636,9.8407,8.1901,2.0303,5.9993,7.5412,9.8177,3.25,5.6662,6.2922,6.9749,11.416,6.4386,6.2468
130.7567,4.8158,6.7083,7.4933,15.2814,6.7367,4.7491,6.7593,3.0334,9.8572,8.1938,2.0304,6.0552,7.5126,9.7744,3.2598,5.6837,6.2933,6.9931,11.3937,6.3919,6.2309
130.8173,4.7668,6.7277,7.3777,15.2438,6.6818,4.7781,6.7239,3.0131,9.8605,8.188,2.0375,6.1231,7.475,9.7312,3.2711,5.6989,6.2904,6.9943,11.3543,6.3409,6.2677
130.878,4.7295,6.6904,7.243,15.2106,6.6416,4.8134,6.7069,2.999,9.842,8.1658,2.0545,6.1837,7.4262,9.6909,3.271,5.7068,6.2832,6.9778,11.296,6.2941,6.3284
130.9386,4.7037,6.6008,7.1095,15.1817,6.6157,4.8453,6.7183,2.9873,9.8003,8.1257,2.0797,6.218,7.3711,9.6534,3.2493,5.7063,6.2692,6.9488,11.2242,6.2606,6.3763
130.9993,4.6756,6.4853,6.9962,15.1525,6.5951,4.8675,6.7552,2.9751,9.7396,8.0741,2.108,6.2121,7.3194,9.6175,3.2043,5.6984,6.2453,6.9154,11.1493,6.2455,6.3851
131.06,4.6273,6.3733,6.9143,15.1195,6.5684,4.8783,6.8022,2.9616,9.6651,8.0223,2.1336,6.1602,7.2813,9.5829,3.149,5.6827,6.2117,6.8837,11.0831,6.2484,6.3504
131.1206,4.5479,6.2792,6.8645,15.0854,6.5297,4.8793,6.8386,2.9475,9.5792,7.9798,2.1534,6.0663,7.2614,9.551,3.1079,5.6566,6.1736,6.8547,11.0347,6.2654,6.2874
131.1813,4.4378,6.2009,6.8382,15.0582,6.4841,4.8738,6.8482,2.9346,9.4821,7.9474,2.168,5.9436,7.255,9.5227,3.1046,5.6164,6.14,6.8243,11.0074,6.2901,6.2208
131.242,4.308,6.1309,6.8235,15.0445,6.4472,4.8649,6.8283,2.9244,9.3753,7.9141,2.1793,5.8116,7.249,9.4961,3.1429,5.5614,6.1194,6.786,10.9974,6.315,6.1702
131.3026,4.1743,6.0685,6.8107,15.0421,6.4382,4.8552,6.7907,2.918,9.2657,7.8628,2.1886,5.6913,7.228,9.4667,3.2022,5.4956,6.1148,6.7349,10.9948,6.3325,6.1427
131.3633,4.0509,6.0198,6.7953,15.0365,6.4706,4.8472,6.7551,2.9157,9.1658,7.7801,2.1939,5.6003,7.182,9.4315,3.25,5.4277,6.1216,6.6708,10.9868,6.3393,6.1337
131.4239,3.9466,5.99,6.777,15.0071,6.5436,4.8442,6.7387,2.918,9.0884,7.6668,2.192,5.5481,7.1122,9.3935,3.2657,5.368,6.13,6.5981,10.9624,6.3395,6.1341
131.4846,3.8642,5.9777,6.7564,14.9381,6.6404,4.8494,6.7472,2.9252,9.0393,7.5413,2.1812,5.5339,7.0306,9.3598,3.2519,5.323,6.1292,6.5232,10.9171,6.3424,6.1372
131.5453,3.8032,5.9764,6.732,14.8281,6.7336,4.8636,6.7741,2.9365,9.0132,7.4337,2.1642,5.5469,6.9545,9.3355,3.2267,5.2936,6.1125,6.452,10.8541,6.3553,6.1397
131.6059,3.7633,5.9793,6.7006,14.6918,6.7957,4.8833,6.8067,2.9488,8.9963,7.3738,2.1485,5.5696,6.8984,9.3155,3.2042,5.2752,6.0788,6.3879,10.7821,6.3764,6.1396
131.6666,3.7468,5.9802,6.6597,14.552,6.8106,4.8995,6.8351,2.9562,8.9744,7.3768,2.1433,5.5836,6.8674,9.2858,3.1846,5.2609,6.0313,6.3323,10.7111,6.3949,6.1321
131.7273,3.7581,5.9709,6.6095,14.4265,6.7796,4.9008,6.8585,2.9516,8.941,7.4368,2.1546,5.5757,6.8563,9.2333,3.1608,5.2447,5.9742,6.2855,10.6471,6.3997,6.1104
131.7879,3.8,5.9427,6.5532,14.3194,6.7187,4.878,6.8822,2.9307,8.9,7.5277,2.1819,5.5426,6.8532,9.1575,3.1312,5.2235,5.9103,6.2486,10.5905,6.3882,6.0697
131.8486,3.8696,5.8941,6.4944,14.2219,6.6495,4.8285,6.9109,2.8948,8.8609,7.6142,2.218,5.4909,6.8463,9.073,3.1031,5.1961,5.8408,6.2227,10.537,6.3668,6.0117
131.9092,3.9546,5.836,6.4337,14.1221,6.5879,4.7581,6.941,2.8516,8.8303,7.6652,2.2523,5.4346,6.8291,8.9991,3.0827,5.1616,5.7677,6.2079,10.4819,6.344,5.9451
131.9699,4.0356,5.7877,6.3674,14.0151,6.5372,4.6776,6.9592,2.8113,8.8057,7.6646,2.2756,5.3878,6.8012,8.9451,3.0667,5.1188,5.6955,6.2014,10.423,6.3223,5.8803
132.0306,4.0919,5.7608,6.29,13.9082,6.4895,4.598,6.9491,2.7807,8.7768,7.6152,2.2834,5.3595,6.7659,8.9047,3.045,5.0664,5.6311,6.1979,10.3618,6.2981,5.8221
132.0912,4.1113,5.7491,6.1995,13.8147,6.4341,4.5258,6.9015,2.7592,8.7325,7.5351,2.2777,5.3501,6.7264,8.8641,3.013,5.0046,5.5816,6.1907,10.3022,6.2672,5.7662
132.1519,4.0967,5.7336,6.1015,13.7436,6.367,4.4616,6.822,2.7393,8.6685,7.4479,2.2639,5.3532,6.6834,8.815,2.9786,4.9359,5.55,6.1747,10.2479,6.2295,5.7019
132.2126,4.0671,5.7002,6.01,13.6917,6.2951,4.4033,6.7297,2.713,8.5912,7.3731,2.2485,5.3583,6.6358,8.7612,2.9532,4.8642,5.5338,6.1485,10.2002,6.1868,5.6214
132.2732,4.0493,5.6521,5.9421,13.6447,6.2329,4.3494,6.649,2.678,8.5127,7.3192,2.2367,5.3561,6.583,8.7118,2.9396,4.7927,5.5254,6.1142,10.1578,6.138,5.5274
132.3339,4.0652,5.6031,5.9107,13.5864,6.1919,4.301,6.598,2.641,8.4432,7.2828,2.2321,5.3398,6.5276,8.6705,2.9294,4.7224,5.5159,6.0757,10.1175,6.0787,5.4336
132.3945,4.1211,5.5606,5.9176,13.5104,6.1724,4.2604,6.5815,2.6139,8.3849,7.2535,2.2377,5.306,6.4749,8.6321,2.9167,4.6518,5.4991,6.0361,10.0758,6.0075,5.3576
132.4552,4.204,5.5152,5.952,13.4234,6.1615,4.2269,6.5905,2.6052,8.3314,7.2212,2.2565,5.2535,6.4316,8.5888,2.9118,4.579,5.4743,5.9967,10.0298,5.9338,5.3101
132.5159,4.2887,5.4514,5.9951,13.3392,6.1396,4.1944,6.609,2.6129,8.274,7.1818,2.2899,5.1833,6.4029,8.5395,2.9383,4.505,5.4453,5.9564,9.9777,5.8749,5.2872
132.5765,4.35,5.3681,6.0278,13.2674,6.0931,4.1529,6.622,2.6244,8.2088,7.1393,2.3354,5.0991,6.3901,8.4918,3.0111,4.4346,5.4178,5.9137,9.9196,5.8453,5.2731
132.6372,4.3728,5.2867,6.0376,13.2034,6.0221,4.093,6.6209,2.6244,8.1398,7.1022,2.3848,5.0084,6.391,8.4542,3.1162,4.375,5.3956,5.8683,9.858,5.844,5.2496
132.6979,4.3541,5.2375,6.0229,13.1296,5.941,4.0121,6.6045,2.6049,8.0765,7.0773,2.4247,4.9211,6.4005,8.428,3.2127,4.3324,5.3784,5.8206,9.7977,5.8531,5.2071
132.7585,4.2976,5.2361,5.9906,13.0259,5.87,3.9171,6.5767,2.5712,8.0275,7.0641,2.4414,4.8467,6.4125,8.4058,3.2574,4.3086,5.3619,5.7716,9.7442,5.8483,5.1487
132.8192,4.2043,5.2718,5.9531,12.884,5.823,3.8218,6.5435,2.5386,7.9957,7.0541,2.4275,4.7914,6.421,8.3785,3.2325,4.2987,5.3402,5.7216,9.7014,5.8141,5.0859
132.8798,4.07,5.3178,5.9242,12.7148,5.8013,3.7416,6.5108,2.522,7.9781,7.0346,2.3871,4.7553,6.4205,8.3428,3.1542,4.293,5.3081,5.6697,9.6697,5.7511,5.0286
132.9405,3.8903,5.3521,5.9157,12.5451,5.7951,3.6866,6.4838,2.5248,7.9695,6.9959,2.3352,4.734,6.4073,8.3017,3.0579,4.2805,5.2633,5.6157,9.6459,5.6726,4.978
133.0012,3.6715,5.3678,5.9368,12.4047,5.7918,3.6589,6.4657,2.5368,7.9668,6.937,2.2917,4.7217,6.3792,8.2601,2.9746,4.2538,5.207,5.5616,9.6254,5.5948,4.9261
133.0618,3.4381,5.3683,5.9919,12.3121,5.7851,3.6538,6.4564,2.5405,7.9698,6.8664,2.2715,4.714,6.3372,8.2203,2.9164,4.2114,5.1438,5.5127,9.6054,5.5291,4.8634
133.1225,3.2292,5.3554,6.078,12.2669,5.777,3.663,6.452,2.5232,7.9786,6.7978,2.2771,4.7095,6.2852,8.1812,2.8787,4.1576,5.0797,5.4754,9.5877,5.479,4.7866
133.1832,3.0834,5.3246,6.183,12.253,5.7734,3.6783,6.4462,2.4855,7.9892,6.7423,2.2971,4.7082,6.2293,8.1404,2.851,4.1002,5.0211,5.4548,9.577,5.4417,4.7017
133.2438,3.0204,5.273,6.2859,12.2495,5.7764,3.6926,6.4336,2.4402,7.9925,6.7037,2.3128,4.7093,6.1757,8.0955,2.8247,4.047,4.9724,5.451,9.5778,5.4117,4.6197
133.3045,3.0299,5.2067,6.3626,12.2419,5.7803,3.6993,6.4127,2.4025,7.9767,6.6774,2.3086,4.7096,6.1299,8.0436,2.7941,4.003,4.9352,5.4576,9.5902,5.3838,4.548
133.3651,3.0767,5.1409,6.3936,12.2277,5.7752,3.6917,6.3876,2.3793,7.934,6.6556,2.2808,4.7056,6.0949,7.9812,2.7549,3.9694,4.9078,5.4642,9.6077,5.3557,4.4851
133.4258,3.1194,5.0892,6.3721,12.2145,5.7548,3.6634,6.3655,2.3647,7.8649,6.6328,2.2387,4.6953,6.0716,7.9068,2.7031,3.9431,4.8864,5.4598,9.6197,5.3273,4.4223
133.4865,3.1319,5.0553,6.3067,12.2127,5.723,3.6106,6.352,2.3454,7.7785,6.6094,2.1981,4.6807,6.0591,7.8245,2.6385,3.9183,4.8671,5.4374,9.6166,5.2996,4.351
133.5471,3.1139,5.0321,6.2165,12.2281,5.6926,3.5337,6.3472,2.3107,7.6885,6.5902,2.171,4.6665,6.0542,7.7439,2.5679,3.888,4.8475,5.3961,9.594,5.2715,4.2718
133.6078,3.0863,5.0092,6.1211,12.2581,5.6765,3.4378,6.3452,2.2606,7.6068,6.5786,2.1578,4.6578,6.0519,7.6755,2.5042,3.8452,4.8275,5.3407,9.5541,5.2408,4.1959
133.6685,3.0729,4.9795,6.0312,12.2931,5.6764,3.3312,6.3368,2.2057,7.5396,6.5728,2.1479,4.6563,6.045,7.6252,2.4614,3.7852,4.8089,5.2793,9.503,5.2066,4.1399
133.7291,3.0831,4.9423,5.9457,12.32,5.6792,3.2228,6.3148,2.1592,7.4878,6.5644,2.1274,4.6604,6.0256,7.5915,2.4465,3.7078,4.7932,5.2201,9.4451,5.1712,4.1164
133.7898,3.1049,4.9009,5.8565,12.3275,5.6635,3.1203,6.278,2.1289,7.4503,6.5437,2.0886,4.6666,5.9881,7.568,2.4542,3.6175,4.7803,5.1693,9.3809,5.1387,4.126
133.8504,3.1127,4.8591,5.7584,12.3093,5.6127,3.0292,6.2318,2.113,7.427,6.5062,2.036,4.6726,5.9317,7.547,2.4676,3.5239,4.7684,5.1301,9.3076,5.1103,4.1575
133.9111,3.0846,4.8197,5.6571,12.2653,5.527,2.9534,6.1862,2.105,7.4191,6.4573,1.984,4.6785,5.8618,7.5233,2.4672,3.4383,4.7546,5.1033,9.2232,5.0819,4.1934
133.9718,3.0167,4.7835,5.5681,12.2011,5.4246,2.8947,6.1521,2.1002,7.427,6.4105,1.9479,4.6854,5.7889,7.4937,2.4397,3.3697,4.7369,5.0873,9.1307,5.0476,4.2185
134.0324,2.9253,4.7496,5.508,12.1258,5.3318,2.8528,6.1373,2.0998,7.4467,6.3804,1.935,4.6934,5.7243,7.4572,2.3842,3.3209,4.7157,5.0795,9.0396,5.0054,4.2251
134.0931,2.8385,4.718,5.482,12.0494,5.267,2.8245,6.1439,2.1081,7.4693,6.375,1.9408,4.6993,5.6757,7.4139,2.3103,3.2877,4.6925,5.076,8.9615,4.9603,4.2132
134.1538,2.7813,4.6906,5.4774,11.9802,5.2312,2.8049,6.1674,2.1256,7.4838,6.391,1.9533,4.6976,5.644,7.3642,2.2316,3.2614,4.6691,5.073,8.9046,4.9198,4.1868
134.2144,2.7653,4.6715,5.4676,11.9232,5.2088,2.7889,6.197,2.1441,7.4818,6.4155,1.9614,4.6832,5.6239,7.3085,2.1605,3.2336,4.6457,5.0669,8.869,4.8872,4.1504
134.2751,2.7867,4.6632,5.4272,11.8798,5.1805,2.7739,6.2195,2.15,7.4604,6.4332,1.9619,4.6541,5.6072,7.247,2.1055,3.2021,4.6207,5.0548,8.8463,4.8601,4.108
134.3357,2.8322,4.664,5.3474,11.849,5.1366,2.7602,6.2237,2.133,7.423,6.4337,1.9606,4.6119,5.587,7.1801,2.0693,3.1719,4.5921,5.0348,8.8245,4.8345,4.0634
134.3964,2.8863,4.6679,5.2435,11.8283,5.0826,2.7503,6.2061,2.0949,7.3755,6.4155,1.9663,4.5592,5.561,7.11,2.0471,3.1522,4.559,5.0064,8.7948,4.8114,4.0206
134.4571,2.9364,4.6685,5.1481,11.8143,5.0333,2.7468,6.1731,2.051,7.3229,6.3841,1.9834,4.4971,5.5311,7.0407,2.026,3.1495,4.5229,4.9708,8.7562,4.7973,3.9821
134.5177,2.9731,4.6627,5.0937,11.8028,5.0002,2.7502,6.1379,2.0215,7.267,6.3475,2.0074,4.4249,5.5013,6.9756,1.9911,3.1605,4.4877,4.932,8.7157,4.7968,3.9468
134.5784,2.9894,4.65,5.0953,11.7887,4.9813,2.7584,6.1134,2.0187,7.2084,6.3116,2.0272,4.3417,5.4746,6.9154,1.9359,3.1707,4.4587,4.8961,8.6843,4.8058,3.9095
134.6391,2.9807,4.629,5.1427,11.7665,4.9623,2.7684,6.1046,2.0384,7.1486,6.2783,2.0323,4.2501,5.4507,6.8582,1.8689,3.1593,4.4401,4.8705,8.6699,4.8124,3.8637
134.6997,2.9475,4.5957,5.2083,11.7322,4.9267,2.7779,6.1053,2.0617,7.0933,6.2475,2.0194,4.1577,5.4267,6.8022,1.8096,3.1093,4.4345,4.8604,8.6733,4.8052,3.8063
134.7604,2.8963,4.5471,5.2643,11.6848,4.869,2.7852,6.1027,2.0675,7.0512,6.2187,1.995,4.0742,5.3984,6.7488,1.774,3.0172,4.4418,4.8667,8.6872,4.7826,3.7413
134.821,2.8389,4.4862,5.2987,11.6261,4.8003,2.7893,6.0879,2.0458,7.031,6.1917,1.9711,4.0071,5.3636,6.7029,1.7637,2.8967,4.4582,4.884,8.6991,4.7527,3.6786
134.8817,2.7874,4.423,5.3189,11.5591,4.7427,2.7885,6.063,2.0045,7.0369,6.1651,1.9582,3.957,5.3235,6.6691,1.7668,2.7738,4.476,4.9032,8.6958,4.7262,3.6275
134.9424,2.7484,4.3684,5.3419,11.4862,4.7156,2.7813,6.0423,1.9646,7.0661,6.1352,1.9594,3.9174,5.2831,6.6492,1.7713,2.6755,4.4837,4.9151,8.6677,4.7077,3.5908
135.003,2.7196,4.3283,5.3773,11.4075,4.7235,2.7688,6.0417,1.9479,7.109,6.0968,1.9701,3.8787,5.2499,6.6413,1.7762,2.6183,4.4686,4.915,8.6105,4.6949,3.5622
135.0637,2.6919,4.3017,5.4159,11.3225,4.7537,2.756,6.0666,1.9651,7.1525,6.0467,1.9823,3.8339,5.2309,6.6409,1.7911,2.6016,4.4215,4.9039,8.5258,4.6834,3.5299
135.1244,2.6535,4.2854,5.4316,11.233,4.784,2.7509,6.103,2.0132,7.1843,5.9872,1.9897,3.7828,5.2301,6.6418,1.8246,2.6108,4.3414,4.8861,8.4196,4.6708,3.4848
135.185,2.5955,4.2764,5.3957,11.1447,4.7955,2.7595,6.1223,2.08,7.1956,5.9274,1.9914,3.7313,5.2453,6.6364,1.8746,2.6253,4.2388,4.8644,8.3015,4.6568,3.4274
135.2457,2.5145,4.2712,5.2957,11.0655,4.7823,2.7801,6.0963,2.1536,7.1827,5.8791,1.9906,3.6874,5.2678,6.6162,1.9283,2.6292,4.1333,4.8366,8.1834,4.6393,3.3676
135.3063,2.4135,4.261,5.1452,11.0006,4.7518,2.8004,6.0131,2.2269,7.146,5.8506,1.991,3.6557,5.2842,6.5761,1.9696,2.6164,4.0462,4.7965,8.0774,4.6134,3.3188
135.367,2.3011,4.2336,4.9787,10.9469,4.7175,2.8013,5.8857,2.2961,7.0894,5.8409,1.994,3.6341,5.2805,6.5186,1.9859,2.5904,3.9917,4.7391,7.9941,4.576,3.2896
