"","eV","Pi_Al_GibbSorb_std.xmu.nor","Pi_Apatite_CaDefHydroxy_std.xmu.nor","Pi_Apatite_Carbonate_std.xmu.nor","Pi_Ca_Tri_std.xmu.nor","Pi_Fe_GoethSorb_std.xmu.nor","Pi_K_Pyro_std.xmu.nor","Pi_Mg_Tri_std.xmu.nor","Pi_Na_Tri_std.xmu.nor","Pi_NH4_Mg_std.xmu.nor","Po_Na_AMP_std.xmu.nor","BSLE_0013-solid_P-XANES.xmu.nor","BSLE_0007-solid_P-XANES.xmu.nor","BSLE_0002-solid_P-XANES.xmu.nor","BSLE_0050-solid_P-XANES.xmu.nor","BSLE_0014-solid_P-XANES.xmu.nor","BSLE_0011-solid_P-XANES.xmu.nor","BSLE_0072-solid_P-XANES.xmu.nor"
"787",2236.9,NA,NA,2.4613812,NA,NA,NA,NA,NA,NA,2.3323823,NA,NA,NA,NA,NA,NA,NA
"788",2237.9,NA,NA,2.5068043,NA,NA,NA,NA,NA,NA,2.380991,NA,NA,NA,NA,NA,NA,NA
"789",2108.1,NA,NA,NA,NA,0.17609087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",2110.1,NA,NA,NA,NA,0.14883408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",2112.1,NA,NA,NA,NA,0.12942365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",2114.1,NA,NA,NA,NA,0.11659814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",2116.1,NA,NA,NA,NA,0.090673685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",2118.1,NA,NA,NA,NA,0.062170897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",2120.1,NA,NA,NA,NA,0.041348524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",2122.1,NA,NA,NA,NA,0.039095665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",2124.1,NA,NA,NA,NA,0.032742502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",2126.1,NA,NA,NA,NA,0.019443212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",2128.1,NA,NA,NA,NA,-0.0036176564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",2130.1,NA,NA,NA,NA,-0.0075103479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",2132.1,NA,NA,NA,NA,-0.0060345344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",2134.1,NA,NA,NA,NA,-0.00053389477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",2136.1,NA,NA,NA,NA,0.0003713179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",2138.1,NA,NA,NA,NA,-0.0058470456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",2143.1,NA,NA,NA,NA,-0.0024688724,NA,NA,NA,NA,-0.053478373,NA,NA,NA,NA,NA,NA,NA
"806",2143.3,NA,NA,NA,NA,-0.0018747104,NA,NA,NA,NA,-0.054447341,NA,NA,NA,NA,NA,NA,NA
"807",2143.5,NA,NA,NA,NA,0.00034711043,NA,NA,NA,NA,-0.054736596,NA,NA,NA,NA,NA,NA,NA
"808",2146.3,NA,NA,NA,NA,0.046946002,NA,NA,NA,NA,0.012569306,NA,NA,NA,NA,NA,NA,NA
"809",2160.1,NA,NA,NA,NA,1.2546379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",2160.6,NA,NA,NA,NA,1.2697697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",2161.1,NA,NA,NA,NA,1.2687765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",2161.6,NA,NA,NA,NA,1.2645286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",2162.1,NA,NA,NA,NA,1.2560703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",2162.6,NA,NA,NA,NA,1.2667198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",2163.1,NA,NA,NA,NA,1.2878414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",2163.6,NA,NA,NA,NA,1.3033976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",2164.1,NA,NA,NA,NA,1.3253639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",2164.6,NA,NA,NA,NA,1.3462103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",2165.1,NA,NA,NA,NA,1.3776006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",2165.6,NA,NA,NA,NA,1.4117331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",2166.1,NA,NA,NA,NA,1.4421995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",2166.6,NA,NA,NA,NA,1.4693064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",2167.1,NA,NA,NA,NA,1.470352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",2167.6,NA,NA,NA,NA,1.4796461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825",2168.1,NA,NA,NA,NA,1.4982736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826",2168.6,NA,NA,NA,NA,1.5189753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",2169.1,NA,NA,NA,NA,1.5372592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828",2169.6,NA,NA,NA,NA,1.5341329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829",2170.1,NA,NA,NA,NA,1.545203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830",2170.6,NA,NA,NA,NA,1.5229191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831",2171.1,NA,NA,NA,NA,1.5149066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",2171.6,NA,NA,NA,NA,1.4806962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833",2172.1,NA,NA,NA,NA,1.461206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",2172.6,NA,NA,NA,NA,1.4213685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",2173.1,NA,NA,NA,NA,1.3867979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",2173.6,NA,NA,NA,NA,1.3525489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",2174.1,NA,NA,NA,NA,1.3311372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",2174.6,NA,NA,NA,NA,1.2855876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839",2175.1,NA,NA,NA,NA,1.2468971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",2175.6,NA,NA,NA,NA,1.19714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",2176.1,NA,NA,NA,NA,1.1791376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",2176.6,NA,NA,NA,NA,1.1624629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",2177.1,NA,NA,NA,NA,1.158729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",2177.6,NA,NA,NA,NA,1.1353357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845",2178.1,NA,NA,NA,NA,1.1132226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",2178.6,NA,NA,NA,NA,1.0874639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",2179.1,NA,NA,NA,NA,1.0723614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",2179.6,NA,NA,NA,NA,1.0693712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",2180.1,NA,NA,NA,NA,1.0672418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",2180.6,NA,NA,NA,NA,1.0799833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",2181.1,NA,NA,NA,NA,1.0786911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",2181.6,NA,NA,NA,NA,1.0757121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853",2182.1,NA,NA,NA,NA,1.0744889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",2182.6,NA,NA,NA,NA,1.0632964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",2183.1,NA,NA,NA,NA,1.0641866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",2183.6,NA,NA,NA,NA,1.0618705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",2184.1,NA,NA,NA,NA,1.0769966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",2184.6,NA,NA,NA,NA,1.0777561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2185.1,NA,NA,NA,NA,1.0668967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",2185.6,NA,NA,NA,NA,1.055433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",2186.1,NA,NA,NA,NA,1.0667068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",2186.6,NA,NA,NA,NA,1.0601962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",2187.1,NA,NA,NA,NA,1.0541865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",2187.6,NA,NA,NA,NA,1.0314044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865",2188.1,NA,NA,NA,NA,1.0431594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",2188.6,NA,NA,NA,NA,1.0519559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",2189.1,NA,NA,NA,NA,1.0587362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",2189.6,NA,NA,NA,NA,1.0494064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869",2190.1,NA,NA,NA,NA,1.0550502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",2190.6,NA,NA,NA,NA,1.059745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",2191.1,NA,NA,NA,NA,1.0780009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",2191.6,NA,NA,NA,NA,1.0774601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",2192.1,NA,NA,NA,NA,1.0797623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",2192.6,NA,NA,NA,NA,1.0840215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",2193.1,NA,NA,NA,NA,1.0879984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",2193.6,NA,NA,NA,NA,1.0932225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",2194.1,NA,NA,NA,NA,1.0957959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",2194.6,NA,NA,NA,NA,1.1011863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",2195.1,NA,NA,NA,NA,1.1036832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",2195.6,NA,NA,NA,NA,1.0996129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881",2196.1,NA,NA,NA,NA,1.1038417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",2196.6,NA,NA,NA,NA,1.1006807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",2197.1,NA,NA,NA,NA,1.1152231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",2197.6,NA,NA,NA,NA,1.1253266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",2198.1,NA,NA,NA,NA,1.135382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2198.6,NA,NA,NA,NA,1.1262214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",2199.1,NA,NA,NA,NA,1.1275745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",2199.6,NA,NA,NA,NA,1.1294751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",2200.1,NA,NA,NA,NA,1.1393612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2201.1,NA,NA,NA,NA,1.1426321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",2202.1,NA,NA,NA,NA,1.1561612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",2203.1,NA,NA,NA,NA,1.1661163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",2204.1,NA,NA,NA,NA,1.1915521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",2205.1,NA,NA,NA,NA,1.2133264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2206.1,NA,NA,NA,NA,1.2253904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",2207.1,NA,NA,NA,NA,1.2399902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",2208.1,NA,NA,NA,NA,1.2567975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",2209.1,NA,NA,NA,NA,1.2802652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",2210.1,NA,NA,NA,NA,1.2929548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",2211.1,NA,NA,NA,NA,1.3061305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",2212.1,NA,NA,NA,NA,1.3275664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",2213.1,NA,NA,NA,NA,1.3403622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",2214.1,NA,NA,NA,NA,1.3558213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",2215.1,NA,NA,NA,NA,1.3648774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",2216.1,NA,NA,NA,NA,1.3891553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",2217.1,NA,NA,NA,NA,1.4045764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",2218.1,NA,NA,NA,NA,1.4280188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2219.1,NA,NA,NA,NA,1.4355696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",2220.1,NA,NA,NA,NA,1.4447121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",2221.1,NA,NA,NA,NA,1.4630957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",2222.1,NA,NA,NA,NA,1.4759568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",2223.1,NA,NA,NA,NA,1.4888919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2224.1,NA,NA,NA,NA,1.5016392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",2225.1,NA,NA,NA,NA,1.5186585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",2226.1,NA,NA,NA,NA,1.5444922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",2227.1,NA,NA,NA,NA,1.5554172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2228.1,NA,NA,NA,NA,1.5651563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",2229.1,NA,NA,NA,NA,1.5712484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",2230.1,NA,NA,NA,NA,1.5857882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",2231.1,NA,NA,NA,NA,1.5973553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",2232.1,NA,NA,NA,NA,1.6168712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",2233.1,NA,NA,NA,NA,1.6320659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",2234.1,NA,NA,NA,NA,1.6590721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",2235.1,NA,NA,NA,NA,1.6777955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",2236.1,NA,NA,NA,NA,1.681274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",2125.46,NA,NA,NA,NA,NA,NA,NA,-0.029214082,NA,NA,-0.029271033,0.016263238,0.048365709,0.011020563,0.046443132,0.075636984,0.056873816
"927",2127.46,NA,NA,NA,NA,NA,NA,NA,-0.028501732,NA,NA,0.002800897,0.010716509,0.043972666,0.0070264839,0.013291851,0.070010982,0.047546802
"928",2129.46,NA,NA,NA,NA,NA,NA,NA,-0.032948112,NA,NA,0.0065593804,0.0094238678,0.036052315,0.0039930993,0.010059168,0.052982242,0.041172746
"929",2131.46,NA,NA,NA,NA,NA,NA,NA,-0.017692028,NA,NA,-0.015167269,0.0042859074,0.036350035,0.00092359842,0.0025523986,0.043609465,0.031948956
"930",2133.46,NA,NA,NA,NA,NA,NA,NA,0.016118216,NA,NA,0.0032277416,0.0036009929,0.031550705,-0.00014866973,-0.0029990991,0.029402138,0.023795015
"931",2135.46,NA,NA,NA,NA,NA,NA,NA,0.0014838836,NA,NA,-0.0011956843,-0.0024449402,0.01692047,0.0019861917,0.00021373433,0.021755446,0.018153852
"932",2137.46,NA,NA,NA,NA,NA,NA,NA,-0.0018098765,NA,NA,0.0037749338,-0.00024315254,0.00069586834,-0.0048339894,-0.0090517961,0.011121153,0.009185175
"933",2139.46,NA,NA,NA,NA,NA,NA,NA,-0.00038955015,NA,NA,0.0010787998,-0.0013657751,-0.0089111867,-0.0017131523,-0.0090224193,0.0047057601,0.0039996747
"934",2140.46,NA,NA,NA,NA,NA,NA,NA,0.0089350447,NA,NA,0.032625039,0.00080587547,-0.0018185196,-0.0030682241,0.0044777451,0.0016321469,0.0026349272
"935",2140.66,NA,NA,NA,NA,NA,NA,NA,0.0051965899,NA,NA,0.019822962,0.003662431,-0.0051867809,-0.0015796511,0.0014947184,0.0060430897,0.0033586837
"936",2140.76,NA,NA,NA,NA,NA,NA,NA,0.006880195,NA,NA,0.025573575,-0.00024498786,0.0071336642,-0.0035639529,-0.0065847816,-0.0073371959,0.0010595824
"937",2140.86,NA,NA,NA,NA,NA,NA,NA,-0.0011104376,NA,NA,0.0095057624,-0.004481592,0.0014482261,0.0013878854,-0.0075113296,0.0012608342,0.0016787846
"938",2140.96,NA,NA,NA,NA,NA,NA,NA,4.6502222e-05,NA,NA,0.0048825219,0.0029516052,0.015067557,-0.0030234334,-0.0048515763,0.0014890503,0.0011529324
"939",2141.06,NA,NA,NA,NA,NA,NA,NA,0.0032021801,NA,NA,0.0098149433,-0.0016937676,-0.0015814631,-0.0016128007,0.010178461,-0.0023505538,0.00053712738
"940",2141.16,NA,NA,NA,NA,NA,NA,NA,-5.70984e-05,NA,NA,0.020919151,-0.0012675155,-0.0051185069,-0.0037704609,-0.0069699605,0.0024818154,0.0012588167
"941",2141.26,NA,NA,NA,NA,NA,NA,NA,0.0016524083,NA,NA,0.011932225,-0.0014091987,-0.00059137734,-0.00019284878,0.00066148751,0.0010141622,-0.00025799052
"942",2141.36,NA,NA,NA,NA,NA,NA,NA,0.0053865546,NA,NA,0.0012483111,-0.00031734113,-0.00098277795,0.00064714597,-0.0021122514,0.0050571401,0.00061927283
"943",2141.46,NA,NA,NA,NA,NA,NA,NA,0.005839835,NA,NA,0.018120259,0.0012194593,0.0019746079,0.0020631961,0.0046054266,-0.0023743832,0.0017147822
"944",2141.56,NA,NA,NA,NA,NA,NA,NA,-0.00070030946,NA,NA,0.023052681,0.0015408061,-0.0058469127,0.00060619261,-5.4805175e-05,-0.0013794378,6.7469767e-05
"945",2141.66,NA,NA,NA,NA,NA,NA,NA,0.0031806125,NA,NA,0.011762699,0.0032476252,0.00139495,-0.0014015848,-0.015582022,-0.0022314413,0.00097643777
"946",2141.76,NA,NA,NA,NA,NA,NA,NA,-0.0040113883,NA,NA,0.024897233,-0.0018860994,-0.0090674335,0.0010239166,-0.0057693163,-0.0065733853,0.00025372172
"947",2141.86,NA,NA,NA,NA,NA,NA,NA,0.0018812225,NA,NA,0.017334565,-6.7140182e-05,-0.010554577,-0.0033910139,-0.0040233329,-0.0023679968,-0.0009843794
"948",2141.96,NA,NA,NA,NA,NA,NA,NA,-0.0016716071,NA,NA,0.019337661,-0.00085634176,-0.003269623,-0.0018702264,0.015781889,-0.0034692818,-0.001320741
"949",2142.06,NA,NA,NA,NA,NA,NA,NA,-0.0055697911,NA,NA,0.021209443,0.00056831857,-0.0035071272,-0.00085867913,-0.00055101699,0.0054573466,-0.0016231859
"950",2142.16,NA,NA,NA,NA,NA,NA,NA,0.00034440435,NA,NA,0.013970011,-0.0013820753,-0.013113846,0.00029191601,-0.0024601134,-0.0011810085,-0.0010032465
"951",2142.26,NA,NA,NA,NA,NA,NA,NA,0.001812163,NA,NA,0.0021850748,-0.0012705389,-0.009060718,0.0017838104,0.0041986117,0.00098480445,-8.3956028e-05
"952",2142.36,NA,NA,NA,NA,NA,NA,NA,0.00073725056,NA,NA,0.015097383,-0.00031976081,0.00046496783,0.0015240631,0.0044314707,-0.0033004847,0.00031478813
"953",2142.46,NA,NA,NA,NA,NA,NA,NA,-0.0092564371,NA,NA,0.026848062,-0.00079786414,0.0028867941,0.0014015578,-0.0090618706,-0.0010553549,0.00044514865
"954",2142.56,NA,NA,NA,NA,NA,NA,NA,-0.014691448,NA,NA,0.040901797,-0.0012614978,-0.0013150823,-0.0020707366,-0.018408858,-0.0010650893,-0.0010414285
"955",2142.66,NA,NA,NA,NA,NA,NA,NA,0.0037720601,NA,NA,0.038975557,-0.00055670433,0.0036060221,-0.0018447194,0.0023101339,-0.0090744924,-0.001382214
"956",2142.76,NA,NA,NA,NA,NA,NA,NA,-0.0036271532,NA,NA,0.034726058,-0.0018631972,-0.013615493,-0.0023518635,0.0066303939,-0.0044762967,-0.0020009683
"957",2142.86,NA,NA,NA,NA,NA,NA,NA,-0.0042228866,NA,NA,0.024860335,-0.0020157326,-0.008712856,-0.00066494095,0.012267269,0.0042312661,-0.0008346764
"958",2142.96,NA,NA,NA,NA,NA,NA,NA,-0.0037091692,NA,NA,0.0084086794,-0.003962509,-0.0098614271,-9.9430266e-05,-0.011876897,0.0039231494,-0.00015796347
"959",2143.06,NA,NA,NA,NA,NA,NA,NA,-0.0071842942,NA,NA,0.024361426,0.00029459228,0.0095074748,0.00077306918,0.0022983234,0.00052545338,-0.00026501924
"960",2143.16,NA,NA,NA,NA,NA,NA,NA,0.0027748637,NA,NA,0.033334296,0.00040974606,0.0035758025,0.0036807235,0.0054297,-0.0025474214,0.00038957416
"961",2143.26,NA,NA,NA,NA,NA,NA,NA,-0.00089020612,NA,NA,0.019549337,-0.001301898,0.012344318,0.0034823739,0.0013982991,-0.0053294678,0.0025084805
"962",2143.36,NA,NA,NA,NA,NA,NA,NA,-0.0050905751,NA,NA,0.037310185,0.0044094067,0.0046951612,0.00076671653,0.0040580525,-0.0064534147,-0.0011391748
"963",2143.46,NA,NA,NA,NA,NA,NA,NA,0.0003099058,NA,NA,0.038242562,-0.0019614761,0.011315282,0.00018011647,0.0036129531,-0.0051336479,-0.00076623681
"964",2143.56,NA,NA,NA,NA,NA,NA,NA,0.0073076504,NA,NA,0.035982984,-0.0011626297,-0.008054627,0.003448934,0.011804454,-0.0023446313,-0.00046260663
"965",2143.66,NA,NA,NA,NA,NA,NA,NA,-0.0043480548,NA,NA,0.04410736,0.0050189398,-0.0051403321,0.00045337513,-0.00087337253,-0.0025734312,-0.00097813641
"966",2143.76,NA,NA,NA,NA,NA,NA,NA,-0.0012441801,NA,NA,0.040272007,0.0024101753,-0.0020167381,-0.0007634548,-0.0045608814,0.0016206263,-0.00067008233
"967",2143.86,NA,NA,NA,NA,NA,NA,NA,0.0042555902,NA,NA,0.03118407,-0.0019602735,0.0015500777,0.0027202549,0.002490863,0.00036448466,-0.001361831
"968",2143.96,NA,NA,NA,NA,NA,NA,NA,0.0061593587,NA,NA,0.022833515,0.0059540408,0.0093890585,0.0056856954,0.011370147,-0.0016508324,0.00042380771
"969",2144.06,NA,NA,NA,NA,NA,NA,NA,0.0036641766,NA,NA,0.017159758,-0.0011511785,-0.0010425457,0.0047325146,0.0083605968,-0.0048785638,0.00095600637
"970",2144.16,NA,NA,NA,NA,NA,NA,NA,0.0054772896,NA,NA,0.032183201,0.0035761875,-0.0022095843,0.0020674201,-0.0022538778,-0.0034228253,0.0023508667
"971",2144.26,NA,NA,NA,NA,NA,NA,NA,0.005563631,NA,NA,0.036428746,0.0053010938,-0.00047721409,0.0061019037,0.0022530664,-0.0038178128,0.0011370971
"972",2144.36,NA,NA,NA,NA,NA,NA,NA,0.0072256515,NA,NA,0.010987092,0.0054090128,0.0011443507,0.0051848393,0.0035863795,-0.0026491258,0.0010138203
"973",2144.46,NA,NA,NA,NA,NA,NA,NA,0.0054470796,NA,NA,0.020778153,0.0041133722,0.0048219719,0.005179712,0.014185123,0.0020661567,0.00021368592
"974",2144.56,NA,NA,NA,NA,NA,NA,NA,0.0092891492,NA,NA,0.059306909,0.005791252,0.0020605661,0.0058174554,0.0092104762,-0.0031633804,0.0022227319
"975",2144.66,NA,NA,NA,NA,NA,NA,NA,0.0029519003,NA,NA,0.043380512,0.0049152323,-0.0034955989,0.0081707241,0.0047172777,0.0012044188,0.0031427597
"976",2144.76,NA,NA,NA,NA,NA,NA,NA,0.0037116827,NA,NA,0.066080808,0.00054840098,0.007064271,0.0067859533,-0.0048360448,-0.00088266109,0.0035415039
"977",2144.86,NA,NA,NA,NA,NA,NA,NA,0.0082012916,NA,NA,0.05203322,0.0065165426,0.008587342,0.010303973,0.0080520368,-0.00046937237,0.0042137929
"978",2144.96,NA,NA,NA,NA,NA,NA,NA,0.004825456,NA,NA,0.034531048,0.0054451821,-0.0028230435,0.0026042633,0.0045413866,0.00092215725,0.0049900437
